Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
GMF",268 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
MAAF Assurances",287 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Active Assurances",307 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Groupe Admiral",331 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Groupe Vilavi",357 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Groupe Allianz",361 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Groupe Vilavi",396 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Groupe AXA",401 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
AMV",753 €,457817,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,16/02/1991,33,Séparé(e),Fonctionnaire territorial,08/2014,Non,,,Non,non,non,non,N/A,16/01/2025,02/2005,AU15366,AUDI,A6,CARB,BRK,8,H1,0,33810,13,G,8,11,99,15,5,12,4,,,,,,,,,,,,,,,,,,,,,,T,3,30000,27190,27287,1,2,41220,41220,Eure,27,28,P,S,10,0.57,0,A,20,A,16/09/2024
"	
Groupe Admiral",414 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
MAAF Assurances",468 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
GMF",493 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
Active Assurances",500 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
MMA",586 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
Groupe AXA",639 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
AcommeAssure",754 €,720313,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/03/2003,21,Pacsé(e),Sans profession,01/2022,Non,24/03/1965,,Non,non,non,non,06/2018,,11/2015,PE37354,PEUGEOT,207,CARB,BER,5,B2,0,13750,8,A,3,9,99,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,T,1,7000,65240,65046,2,1,65240,65466,Hautes-Pyrénées,65,76,C,S,2,0.9,6,E,86,D,16/09/2024
"	
Groupe AXA",843 €,905565,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,16/03/1987,37,Pacsé(e),Salarié,03/2023,Non,11/10/1956,04/1989,Oui,2019,1998,non,N/A,18/09/2025,03/2000,TO27019,TOYOTA,AVENSIS,CARB,BER,9,M2,0,22547,15,F,6,12,99,11,6,10,2,RENAULT,MASTER III,DIES,FGN,6,RE84AC3,48240,15,H,165,U2,0,17,9,7,8,10,12,11,10,99,T,3,30000,60112,60490,1,2,64800,64191,Oise,60,32,G,P,1,0.95,0,A,26,D,16/09/2024
"	
Groupe Admiral",1 416 €,905565,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,16/03/1987,37,Pacsé(e),Salarié,03/2023,Non,11/10/1956,04/1989,Oui,2019,1998,non,N/A,18/09/2025,03/2000,TO27019,TOYOTA,AVENSIS,CARB,BER,9,M2,0,22547,15,F,6,12,99,11,6,10,2,RENAULT,MASTER III,DIES,FGN,6,RE84AC3,48240,15,H,165,U2,0,17,9,7,8,10,12,11,10,99,T,3,30000,60112,60490,1,2,64800,64191,Oise,60,32,G,P,1,0.95,0,A,26,D,16/09/2024
"	
ID MALUS",1 500 €,905565,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,16/03/1987,37,Pacsé(e),Salarié,03/2023,Non,11/10/1956,04/1989,Oui,2019,1998,non,N/A,18/09/2025,03/2000,TO27019,TOYOTA,AVENSIS,CARB,BER,9,M2,0,22547,15,F,6,12,99,11,6,10,2,RENAULT,MASTER III,DIES,FGN,6,RE84AC3,48240,15,H,165,U2,0,17,9,7,8,10,12,11,10,99,T,3,30000,60112,60490,1,2,64800,64191,Oise,60,32,G,P,1,0.95,0,A,26,D,16/09/2024
"	
GMF",2 458 €,905565,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,16/03/1987,37,Pacsé(e),Salarié,03/2023,Non,11/10/1956,04/1989,Oui,2019,1998,non,N/A,18/09/2025,03/2000,TO27019,TOYOTA,AVENSIS,CARB,BER,9,M2,0,22547,15,F,6,12,99,11,6,10,2,RENAULT,MASTER III,DIES,FGN,6,RE84AC3,48240,15,H,165,U2,0,17,9,7,8,10,12,11,10,99,T,3,30000,60112,60490,1,2,64800,64191,Oise,60,32,G,P,1,0.95,0,A,26,D,16/09/2024
"	
Groupe Vilavi",3 209 €,905565,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,16/03/1987,37,Pacsé(e),Salarié,03/2023,Non,11/10/1956,04/1989,Oui,2019,1998,non,N/A,18/09/2025,03/2000,TO27019,TOYOTA,AVENSIS,CARB,BER,9,M2,0,22547,15,F,6,12,99,11,6,10,2,RENAULT,MASTER III,DIES,FGN,6,RE84AC3,48240,15,H,165,U2,0,17,9,7,8,10,12,11,10,99,T,3,30000,60112,60490,1,2,64800,64191,Oise,60,32,G,P,1,0.95,0,A,26,D,16/09/2024
"	
Groupe Vilavi",3 250 €,905565,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,16/03/1987,37,Pacsé(e),Salarié,03/2023,Non,11/10/1956,04/1989,Oui,2019,1998,non,N/A,18/09/2025,03/2000,TO27019,TOYOTA,AVENSIS,CARB,BER,9,M2,0,22547,15,F,6,12,99,11,6,10,2,RENAULT,MASTER III,DIES,FGN,6,RE84AC3,48240,15,H,165,U2,0,17,9,7,8,10,12,11,10,99,T,3,30000,60112,60490,1,2,64800,64191,Oise,60,32,G,P,1,0.95,0,A,26,D,16/09/2024
"	
Abeille Assurances",309 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
Groupe AXA",564 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
Groupe Allianz",669 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
Groupe Vilavi",699 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
Groupe Vilavi",738 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
MAAF Assurances",753 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
GMF",906 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
Groupe Admiral",933 €,898804,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/06/1976,48,Marié(e),Salarié,06/2008,Non,29/05/1948,05/2020,Oui,2007,2005,1998,01/2012,,11/2005,AU15594,AUDI,A6,CARB,BER,17,H1,0,53790,16,9,8,12,99,7,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,1,1000,65220,65423,2,1,62129,62471,Hautes-Pyrénées,65,76,P,S,16,30,6,A,17,E,16/09/2024
"	
MAAF Assurances",566 €,502725,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/07/1979,45,Séparé(e),Enseignant,06/2012,Non,,,Oui,2017,2015,non,10/2011,,11/2005,AU21004,AUDI,TT,CARB,CAB,15,M1,0,38767,16,J,7,10,99,5,5,14,9,,,,,,,,,,,,,,,,,,,,,,C,1,2000,21610,21281,2,1,19200,19283,Côte-d'Or,21,27,C,S,12,0.51,6,A,37,D,16/09/2024
"	
Groupe AXA",611 €,502725,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/07/1979,45,Séparé(e),Enseignant,06/2012,Non,,,Oui,2017,2015,non,10/2011,,11/2005,AU21004,AUDI,TT,CARB,CAB,15,M1,0,38767,16,J,7,10,99,5,5,14,9,,,,,,,,,,,,,,,,,,,,,,C,1,2000,21610,21281,2,1,19200,19283,Côte-d'Or,21,27,C,S,12,0.51,6,A,37,D,16/09/2024
"	
Groupe Admiral",762 €,502725,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/07/1979,45,Séparé(e),Enseignant,06/2012,Non,,,Oui,2017,2015,non,10/2011,,11/2005,AU21004,AUDI,TT,CARB,CAB,15,M1,0,38767,16,J,7,10,99,5,5,14,9,,,,,,,,,,,,,,,,,,,,,,C,1,2000,21610,21281,2,1,19200,19283,Côte-d'Or,21,27,C,S,12,0.51,6,A,37,D,16/09/2024
"	
GMF",822 €,502725,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/07/1979,45,Séparé(e),Enseignant,06/2012,Non,,,Oui,2017,2015,non,10/2011,,11/2005,AU21004,AUDI,TT,CARB,CAB,15,M1,0,38767,16,J,7,10,99,5,5,14,9,,,,,,,,,,,,,,,,,,,,,,C,1,2000,21610,21281,2,1,19200,19283,Côte-d'Or,21,27,C,S,12,0.51,6,A,37,D,16/09/2024
"	
Active Assurances",870 €,502725,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/07/1979,45,Séparé(e),Enseignant,06/2012,Non,,,Oui,2017,2015,non,10/2011,,11/2005,AU21004,AUDI,TT,CARB,CAB,15,M1,0,38767,16,J,7,10,99,5,5,14,9,,,,,,,,,,,,,,,,,,,,,,C,1,2000,21610,21281,2,1,19200,19283,Côte-d'Or,21,27,C,S,12,0.51,6,A,37,D,16/09/2024
"	
Groupe Allianz",888 €,502725,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/07/1979,45,Séparé(e),Enseignant,06/2012,Non,,,Oui,2017,2015,non,10/2011,,11/2005,AU21004,AUDI,TT,CARB,CAB,15,M1,0,38767,16,J,7,10,99,5,5,14,9,,,,,,,,,,,,,,,,,,,,,,C,1,2000,21610,21281,2,1,19200,19283,Côte-d'Or,21,27,C,S,12,0.51,6,A,37,D,16/09/2024
"	
MAAF Assurances",252 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Groupe AXA",254 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Abeille Assurances",285 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Assurpeople.com",286 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Active Assurances",292 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Groupe Vilavi",337 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
GMF",362 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Groupe Vilavi",376 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Groupe Allianz",432 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
Groupe Admiral",433 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
AMV",438 €,661329,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,27/09/1955,68,Célibataire,Salarié,06/1992,Non,,,Non,non,non,non,06/2024,,03/2000,BM23044,BMW,520,CARB,BRK,12,H1,0,36512,15,H,9,13,99,14,5,12,5,,,,,,,,,,,,,,,,,,,,,,T,3,30000,60410,60667,2,1,58120,58249,Oise,60,32,G,P,32,120,0,A,60,A,16/09/2024
"	
MMA",159 €,674712,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,26/06/1956,68,Veuf(ve),Fonctionnaire hospitalier,07/2006,Non,,,Oui,2010,2021,1999,07/2024,,03/2024,FO08AA3,FORD,FIESTA,CARB,BER,4,B2,1,19350,8,B,5,8,99,10,7,9,6,,,,,,,,,,,,,,,,,,,,,,L,1,2000,23000,23186,1,2,2880,02198,Creuse,23,75,C,P,18,50,0,E,68,D,16/09/2024
"	
GMF",161 €,674712,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,26/06/1956,68,Veuf(ve),Fonctionnaire hospitalier,07/2006,Non,,,Oui,2010,2021,1999,07/2024,,03/2024,FO08AA3,FORD,FIESTA,CARB,BER,4,B2,1,19350,8,B,5,8,99,10,7,9,6,,,,,,,,,,,,,,,,,,,,,,L,1,2000,23000,23186,1,2,2880,02198,Creuse,23,75,C,P,18,50,0,E,68,D,16/09/2024
"	
Active Assurances",203 €,674712,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,26/06/1956,68,Veuf(ve),Fonctionnaire hospitalier,07/2006,Non,,,Oui,2010,2021,1999,07/2024,,03/2024,FO08AA3,FORD,FIESTA,CARB,BER,4,B2,1,19350,8,B,5,8,99,10,7,9,6,,,,,,,,,,,,,,,,,,,,,,L,1,2000,23000,23186,1,2,2880,02198,Creuse,23,75,C,P,18,50,0,E,68,D,16/09/2024
"	
MAAF Assurances",205 €,674712,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,26/06/1956,68,Veuf(ve),Fonctionnaire hospitalier,07/2006,Non,,,Oui,2010,2021,1999,07/2024,,03/2024,FO08AA3,FORD,FIESTA,CARB,BER,4,B2,1,19350,8,B,5,8,99,10,7,9,6,,,,,,,,,,,,,,,,,,,,,,L,1,2000,23000,23186,1,2,2880,02198,Creuse,23,75,C,P,18,50,0,E,68,D,16/09/2024
"	
Groupe Admiral",283 €,674712,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,26/06/1956,68,Veuf(ve),Fonctionnaire hospitalier,07/2006,Non,,,Oui,2010,2021,1999,07/2024,,03/2024,FO08AA3,FORD,FIESTA,CARB,BER,4,B2,1,19350,8,B,5,8,99,10,7,9,6,,,,,,,,,,,,,,,,,,,,,,L,1,2000,23000,23186,1,2,2880,02198,Creuse,23,75,C,P,18,50,0,E,68,D,16/09/2024
"	
Groupe AXA",308 €,674712,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,26/06/1956,68,Veuf(ve),Fonctionnaire hospitalier,07/2006,Non,,,Oui,2010,2021,1999,07/2024,,03/2024,FO08AA3,FORD,FIESTA,CARB,BER,4,B2,1,19350,8,B,5,8,99,10,7,9,6,,,,,,,,,,,,,,,,,,,,,,L,1,2000,23000,23186,1,2,2880,02198,Creuse,23,75,C,P,18,50,0,E,68,D,16/09/2024
