Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Allianz",359 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
Groupe Vilavi",369 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
AMV",377 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
Abeille Assurances",380 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
Groupe Vilavi",385 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
MAAF Assurances",416 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,29/09/1973,50,Célibataire,Salarié,01/2001,Non,,,Non,non,non,non,12/2016,,11/2015,TO34126,TOYOTA,AURIS,CARB,BRK,7,M1,0,25300,12,D,6,12,99,9,5,9,3,,,,,,,,,,,,,,,,,,,,,,C,3,30000,79400,79114,2,2,95710,95101,Deux-Sèvres,79,75,J,P,23,100,6,A,82,D,16/09/2024
"	
Assurpeople.com",1 640 €,9,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/2003,21,Marié(e),Salarié,06/2024,Oui,25/12/1960,,Non,non,non,non,12/2023,,11/2005,AU28007,AUDI,A3 SPORTBACK,CARB,BER,9,M1,0,28570,13,E,7,8,99,9,6,12,6,,,,,,,,,,,,,,,,,,,,,,L,1,10000,55140,55397,1,2,55600,55510,Meuse,55,44,C,P,0,1,0,A,68,C,16/09/2024
"	
Groupe Admiral",2 759 €,9,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/2003,21,Marié(e),Salarié,06/2024,Oui,25/12/1960,,Non,non,non,non,12/2023,,11/2005,AU28007,AUDI,A3 SPORTBACK,CARB,BER,9,M1,0,28570,13,E,7,8,99,9,6,12,6,,,,,,,,,,,,,,,,,,,,,,L,1,10000,55140,55397,1,2,55600,55510,Meuse,55,44,C,P,0,1,0,A,68,C,16/09/2024
"	
MAAF Assurances",1 218 €,10,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,20/05/1996,28,Célibataire,Fonctionnaire territorial,09/2022,Non,,,Non,non,non,non,N/A,05/05/2025,02/2005,AU17049,AUDI,A8,DIES,BER,15,H2,0,73500,14,K,12,13,99,4,6,13,7,,,,,,,,,,,,,,,,,,,,,,D,1,7000,59880,59544,1,1,58110,58040,Nord,59,32,C,P,2,0.9,0,E,78,D,16/09/2024
"	
Groupe AXA",1 224 €,10,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,20/05/1996,28,Célibataire,Fonctionnaire territorial,09/2022,Non,,,Non,non,non,non,N/A,05/05/2025,02/2005,AU17049,AUDI,A8,DIES,BER,15,H2,0,73500,14,K,12,13,99,4,6,13,7,,,,,,,,,,,,,,,,,,,,,,D,1,7000,59880,59544,1,1,58110,58040,Nord,59,32,C,P,2,0.9,0,E,78,D,16/09/2024
"	
SOS Malus",1 403 €,10,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,20/05/1996,28,Célibataire,Fonctionnaire territorial,09/2022,Non,,,Non,non,non,non,N/A,05/05/2025,02/2005,AU17049,AUDI,A8,DIES,BER,15,H2,0,73500,14,K,12,13,99,4,6,13,7,,,,,,,,,,,,,,,,,,,,,,D,1,7000,59880,59544,1,1,58110,58040,Nord,59,32,C,P,2,0.9,0,E,78,D,16/09/2024
"	
Groupe Vilavi",1 953 €,10,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,20/05/1996,28,Célibataire,Fonctionnaire territorial,09/2022,Non,,,Non,non,non,non,N/A,05/05/2025,02/2005,AU17049,AUDI,A8,DIES,BER,15,H2,0,73500,14,K,12,13,99,4,6,13,7,,,,,,,,,,,,,,,,,,,,,,D,1,7000,59880,59544,1,1,58110,58040,Nord,59,32,C,P,2,0.9,0,E,78,D,16/09/2024
"	
Groupe Vilavi",1 992 €,10,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,20/05/1996,28,Célibataire,Fonctionnaire territorial,09/2022,Non,,,Non,non,non,non,N/A,05/05/2025,02/2005,AU17049,AUDI,A8,DIES,BER,15,H2,0,73500,14,K,12,13,99,4,6,13,7,,,,,,,,,,,,,,,,,,,,,,D,1,7000,59880,59544,1,1,58110,58040,Nord,59,32,C,P,2,0.9,0,E,78,D,16/09/2024
"	
GMF",1 077 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,24/09/2005,18,Célibataire,Fonctionnaire autre,11/2023,Non,,,Non,non,non,non,10/2020,,11/2018,CI65034,CITROEN,C4 CACTUS,CARB,VTC,4,M1,0,19600,10,B,5,11,99,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,C,2,10000,76260,76435,1,2,83130,83062,Seine-Maritime,76,28,C,P,0,1,3,A,68,C,16/09/2024
"	
Assurpeople.com",1 847 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,24/09/2005,18,Célibataire,Fonctionnaire autre,11/2023,Non,,,Non,non,non,non,10/2020,,11/2018,CI65034,CITROEN,C4 CACTUS,CARB,VTC,4,M1,0,19600,10,B,5,11,99,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,C,2,10000,76260,76435,1,2,83130,83062,Seine-Maritime,76,28,C,P,0,1,3,A,68,C,16/09/2024
"	
Groupe Admiral",1 984 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,24/09/2005,18,Célibataire,Fonctionnaire autre,11/2023,Non,,,Non,non,non,non,10/2020,,11/2018,CI65034,CITROEN,C4 CACTUS,CARB,VTC,4,M1,0,19600,10,B,5,11,99,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,C,2,10000,76260,76435,1,2,83130,83062,Seine-Maritime,76,28,C,P,0,1,3,A,68,C,16/09/2024
"	
Groupe AXA",2 541 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,24/09/2005,18,Célibataire,Fonctionnaire autre,11/2023,Non,,,Non,non,non,non,10/2020,,11/2018,CI65034,CITROEN,C4 CACTUS,CARB,VTC,4,M1,0,19600,10,B,5,11,99,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,C,2,10000,76260,76435,1,2,83130,83062,Seine-Maritime,76,28,C,P,0,1,3,A,68,C,16/09/2024
"	
Groupe Admiral",3 781 €,6,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,13/06/2006,18,Célibataire,Salarié,06/2024,Non,,,Non,non,non,non,N/A,21/09/2025,11/2016,TO09020,TOYOTA,DYNA,DIES,CCB,10,U1,0,28405,15,D,6,7,99,17,4,4,5,,,,,,,,,,,,,,,,,,,,,,C,1,10000,11350,11276,1,2,25110,25047,Aude,11,76,C,P,0,1,0,E,72,E,16/09/2024
"	
GMF",4 980 €,6,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,13/06/2006,18,Célibataire,Salarié,06/2024,Non,,,Non,non,non,non,N/A,21/09/2025,11/2016,TO09020,TOYOTA,DYNA,DIES,CCB,10,U1,0,28405,15,D,6,7,99,17,4,4,5,,,,,,,,,,,,,,,,,,,,,,C,1,10000,11350,11276,1,2,25110,25047,Aude,11,76,C,P,0,1,0,E,72,E,16/09/2024
"	
Groupe AXA",7 941 €,6,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,13/06/2006,18,Célibataire,Salarié,06/2024,Non,,,Non,non,non,non,N/A,21/09/2025,11/2016,TO09020,TOYOTA,DYNA,DIES,CCB,10,U1,0,28405,15,D,6,7,99,17,4,4,5,,,,,,,,,,,,,,,,,,,,,,C,1,10000,11350,11276,1,2,25110,25047,Aude,11,76,C,P,0,1,0,E,72,E,16/09/2024
"	
Groupe AXA",450 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,26/10/1966,57,Marié(e),Salarié,06/2023,Oui,30/06/1972,,Non,non,non,non,12/2020,,11/2015,OP28252,OPEL,VIVARO,DIES,CBC,9,U1,0,35820,12,F,9,7,99,17,7,6,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,59212,59659,2,1,56140,56253,Nord,59,32,C,S,1,0.95,3,A,85,A,16/09/2024
"	
Groupe Admiral",796 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,26/10/1966,57,Marié(e),Salarié,06/2023,Oui,30/06/1972,,Non,non,non,non,12/2020,,11/2015,OP28252,OPEL,VIVARO,DIES,CBC,9,U1,0,35820,12,F,9,7,99,17,7,6,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,59212,59659,2,1,56140,56253,Nord,59,32,C,S,1,0.95,3,A,85,A,16/09/2024
"	
ID MALUS",991 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,26/10/1966,57,Marié(e),Salarié,06/2023,Oui,30/06/1972,,Non,non,non,non,12/2020,,11/2015,OP28252,OPEL,VIVARO,DIES,CBC,9,U1,0,35820,12,F,9,7,99,17,7,6,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,59212,59659,2,1,56140,56253,Nord,59,32,C,S,1,0.95,3,A,85,A,16/09/2024
"	
GMF",1 061 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,26/10/1966,57,Marié(e),Salarié,06/2023,Oui,30/06/1972,,Non,non,non,non,12/2020,,11/2015,OP28252,OPEL,VIVARO,DIES,CBC,9,U1,0,35820,12,F,9,7,99,17,7,6,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,59212,59659,2,1,56140,56253,Nord,59,32,C,S,1,0.95,3,A,85,A,16/09/2024
"	
Active Assurances",1 265 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,26/10/1966,57,Marié(e),Salarié,06/2023,Oui,30/06/1972,,Non,non,non,non,12/2020,,11/2015,OP28252,OPEL,VIVARO,DIES,CBC,9,U1,0,35820,12,F,9,7,99,17,7,6,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,59212,59659,2,1,56140,56253,Nord,59,32,C,S,1,0.95,3,A,85,A,16/09/2024
"	
Assurpeople.com",1 601 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,26/10/1966,57,Marié(e),Salarié,06/2023,Oui,30/06/1972,,Non,non,non,non,12/2020,,11/2015,OP28252,OPEL,VIVARO,DIES,CBC,9,U1,0,35820,12,F,9,7,99,17,7,6,6,,,,,,,,,,,,,,,,,,,,,,L,3,25000,59212,59659,2,1,56140,56253,Nord,59,32,C,S,1,0.95,3,A,85,A,16/09/2024
"	
MAAF Assurances",220 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1931,93,Marié(e),Salarié,06/1953,Non,18/10/1979,,Oui,2003,2011,2019,07/2008,,12/2005,CI42131,CITROEN,C5,DIES,BER,7,M2,0,26350,12,C,9,10,99,10,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,7000,86230,86217,1,2,73230,73243,Vienne,86,75,G,P,71,120,6,A,21,A,16/09/2024
"	
GMF",250 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1931,93,Marié(e),Salarié,06/1953,Non,18/10/1979,,Oui,2003,2011,2019,07/2008,,12/2005,CI42131,CITROEN,C5,DIES,BER,7,M2,0,26350,12,C,9,10,99,10,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,7000,86230,86217,1,2,73230,73243,Vienne,86,75,G,P,71,120,6,A,21,A,16/09/2024
"	
Active Assurances",256 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1931,93,Marié(e),Salarié,06/1953,Non,18/10/1979,,Oui,2003,2011,2019,07/2008,,12/2005,CI42131,CITROEN,C5,DIES,BER,7,M2,0,26350,12,C,9,10,99,10,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,7000,86230,86217,1,2,73230,73243,Vienne,86,75,G,P,71,120,6,A,21,A,16/09/2024
"	
Groupe Allianz",316 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1931,93,Marié(e),Salarié,06/1953,Non,18/10/1979,,Oui,2003,2011,2019,07/2008,,12/2005,CI42131,CITROEN,C5,DIES,BER,7,M2,0,26350,12,C,9,10,99,10,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,7000,86230,86217,1,2,73230,73243,Vienne,86,75,G,P,71,120,6,A,21,A,16/09/2024
"	
Groupe AXA",1 455 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,01/06/1931,93,Marié(e),Salarié,06/1953,Non,18/10/1979,,Oui,2003,2011,2019,07/2008,,12/2005,CI42131,CITROEN,C5,DIES,BER,7,M2,0,26350,12,C,9,10,99,10,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,7000,86230,86217,1,2,73230,73243,Vienne,86,75,G,P,71,120,6,A,21,A,16/09/2024
"	
MMA",385 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
GMF",428 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Groupe Admiral",449 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Abeille Assurances",508 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
MAAF Assurances",538 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Active Assurances",541 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Groupe Allianz",646 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Groupe AXA",653 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Groupe Vilavi",1 128 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Groupe Vilavi",1 158 €,9,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,11/03/1949,75,Marié(e),Salarié Cadre,11/1988,Non,07/10/1968,,Oui,2019,2020,non,N/A,01/10/2025,02/2022,KA23009,KIA,CEED III,DIES,BER,6,M1,0,23590,11,C,8,11,99,11,8,10,3,,,,,,,,,,,,,,,,,,,,,,T,1,7000,76750,76521,2,2,79400,79276,Seine-Maritime,76,28,G,P,35,120,0,E,59,A,16/09/2024
"	
Abeille Assurances",548 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
Active Assurances",642 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
Groupe Allianz",680 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
Groupe Vilavi",687 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
MAAF Assurances",691 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
Groupe Vilavi",726 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
GMF",783 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
Groupe Admiral",1 091 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/12/1976,47,Marié(e),Salarié Cadre,12/1994,Non,12/09/2005,04/2024,Oui,2010,2014,1998,11/2022,,11/2005,AU18396,AUDI,A4,CARB,BRK,14,M2,0,39430,16,J,7,9,99,9,4,12,6,,,,,,,,,,,,,,,,,,,,,,D,3,20000,39800,39050,2,1,47160,47078,Jura,39,27,P,P,29,120,1,A,0,C,16/09/2024
"	
MMA",476 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
Abeille Assurances",574 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
Groupe Admiral",605 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
MAAF Assurances",610 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
Groupe AXA",680 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
